時刻,始値,高値,安値,終値,出来高
13:13,99860,99910,99800,99840,24400
13:14,99860,99930,99840,99870,26300
13:15,99890,100050,99870,100000,34600
13:16,100000,100050,99880,99910,45600
13:17,99920,99920,99710,99790,77900
13:18,99780,99890,99700,99840,46500
13:19,99850,99930,99790,99880,35500
13:20,99900,100100,99890,100000,86300
13:21,99980,100200,99980,100050,51100
13:22,100050,100400,100050,100350,66000
13:23,100300,100350,100200,100250,24600
13:24,100200,100250,100100,100150,22200
13:25,100200,100500,100150,100500,74400
13:26,100450,100500,100200,100300,68100
13:27,100300,100650,100300,100650,55300
13:28,100650,100650,100400,100450,46800
13:29,100450,100500,100200,100250,45600
13:30,100250,100300,100150,100200,30400
13:31,100250,100300,100000,100050,50900
13:32,100050,100300,100050,100200,33700
13:33,100200,100450,100200,100400,34800
13:34,100400,100650,100350,100600,45800
13:35,100650,100650,100400,100500,34400
13:36,100450,100500,100400,100450,13600
13:37,100450,100600,100450,100600,28700
13:38,100600,100800,100600,100700,73800
13:39,100700,100800,100700,100750,14500
13:40,100800,100850,100700,100750,46000
13:41,100750,100800,100650,100700,35500
13:42,100700,100750,100600,100700,25200
13:43,100700,100950,100650,100900,57700
13:44,100950,101150,100900,101150,106600
13:45,101150,101450,101050,101450,98700
13:46,101450,101950,101300,101900,157000
13:47,101900,101950,101800,101850,54100
13:48,101800,102200,101800,101950,189100
13:49,101950,102050,101800,101950,66900
13:50,101950,102000,101800,101950,54300
13:51,101950,102200,101850,102200,74300
13:52,102200,102300,102000,102100,89600
13:53,102050,102350,102050,102300,52000
13:54,102250,102700,102200,102550,147000
13:55,102550,102750,102500,102650,70500
13:56,102650,102650,102150,102300,113400
13:57,102400,102550,102300,102300,46800
13:58,102350,102400,102100,102100,71700
13:59,102100,102250,101900,102200,81000
14:00,102200,102200,102000,102050,47700
14:01,102050,102350,102050,102200,68000
14:02,102200,102500,102150,102450,66000
14:03,102400,102500,102400,102450,26000
14:04,102500,102650,102450,102650,74300
14:05,102600,102950,102600,102800,145700
14:06,102800,102850,102700,102800,51000
14:07,102800,102850,102750,102850,34100
14:08,102800,102950,102800,102900,33300
14:09,102950,102950,102500,102550,130900
14:10,102600,103500,102600,103350,207000
14:11,103400,103500,103300,103400,83400
14:12,103450,103450,103150,103200,62000
14:13,103200,103500,103200,103200,66700
14:14,103250,103350,103100,103100,50200
14:15,103100,103450,103100,103350,65300
14:16,103350,103500,103350,103400,55500
14:17,103350,103450,103250,103250,47700
14:18,103300,103300,103150,103150,39200
14:19,103150,103300,102900,102900,80900
14:20,102900,103150,102800,103150,66000
14:21,103150,103300,103100,103150,35100
14:22,103200,103200,102600,102700,135800
14:23,102700,102850,102650,102850,60200
14:24,102850,103400,102850,103350,99700
14:25,103400,103800,103400,103650,167800
14:26,103650,103750,103550,103650,70100
14:27,103600,103650,103400,103600,56200
14:28,103600,103800,103600,103800,59000
14:29,103800,103800,103500,103550,55300
14:30,103600,103850,103100,103150,186800
14:31,103150,103500,103100,103450,33900
14:32,103450,103750,103150,103150,117100
14:33,103100,103450,103100,103400,25900
14:34,103400,103400,103200,103300,38000
14:35,103300,103350,102950,103200,77400
14:36,103150,103200,102700,102700,55700
14:37,102750,102900,102400,102400,78400
14:38,102450,102750,102400,102700,42900
14:39,102750,102800,102500,102650,39500
14:40,102650,102750,102600,102600,22300
14:41,102650,102850,102550,102800,56000
14:42,102800,103100,102750,103050,81900
14:43,103050,103500,103050,103450,70700
14:44,103500,103500,103350,103400,64800
14:45,103350,103600,103350,103550,58800
14:46,103600,103600,103500,103550,38200
14:47,103500,103650,103500,103550,37600
14:48,103550,104000,103500,104000,157800
14:49,103950,104250,103950,104200,146800
14:50,104150,104250,103850,103900,106800
14:51,103900,104200,103900,104100,61900
14:52,104150,104350,104100,104250,106400
14:53,104250,104350,104200,104200,63600
14:54,104200,104400,104200,104300,60100
14:55,104300,104300,104000,104050,100100
14:56,104050,104350,103900,104350,107800
14:57,104350,104400,103950,104000,86900
14:58,104050,104250,104000,104250,28000
14:59,104200,104250,104100,104150,42100
15:00,104100,104450,104100,104450,95100
15:01,104400,104500,104400,104450,55300
15:02,104500,104600,104400,104550,99600
15:03,104600,104650,104500,104550,74400
15:04,104600,104650,104450,104450,50900
15:05,104500,104500,104300,104450,81300
15:06,104450,104850,104450,104850,128700
15:07,104850,104950,104800,104950,101800
15:08,104900,104950,104800,104900,71900
15:09,104900,104900,104700,104750,66800
15:10,104800,105000,104650,104700,190200
15:11,104750,104750,104500,104550,70500
15:12,104550,104950,104500,104900,96200
15:13,104900,105150,104900,105050,210200
15:14,105050,105050,104750,104850,125700
15:15,104800,105000,104750,104950,52100
15:16,104950,105200,104950,105200,113000
15:17,105200,105300,105150,105300,47400
15:18,105250,105400,105100,105150,127300
15:19,105200,105300,105150,105250,55700
15:20,105250,105300,105000,105050,92300
15:21,105050,105050,104750,104800,100500
15:22,104850,105100,104750,104900,83400
15:23,104950,104950,104600,104750,90400
15:24,104750,104800,104200,104650,172400
15:30,103850,103850,103850,103850,0
